idx,relative_path_to_video,datasetID,subjectNr,start,end,label,class,subjects,trainTest
1099,Multiple_Cameras_Fall/dataset/chute19/cam5.avi,7,34,5013.0,6422.0,0,NoFall,multiple,TRAIN
1100,Multiple_Cameras_Fall/dataset/chute19/cam6.avi,7,34,5037.0,6446.0,0,NoFall,multiple,TEST
1101,Multiple_Cameras_Fall/dataset/chute19/cam7.avi,7,34,5008.0,6417.0,0,NoFall,multiple,VALIDATION
1102,Multiple_Cameras_Fall/dataset/chute19/cam8.avi,7,34,5028.0,6437.0,0,NoFall,multiple,VALIDATION
1103,Multiple_Cameras_Fall/dataset/chute20/cam1.avi,7,35,2533.0,4558.0,0,NoFall,single,TRAIN
1104,Multiple_Cameras_Fall/dataset/chute20/cam2.avi,7,35,2517.0,4542.0,0,NoFall,single,TEST
1105,Multiple_Cameras_Fall/dataset/chute20/cam3.avi,7,35,2511.0,4536.0,0,NoFall,single,VALIDATION
1106,Multiple_Cameras_Fall/dataset/chute20/cam4.avi,7,35,2518.0,4543.0,0,NoFall,single,VALIDATION
1107,Multiple_Cameras_Fall/dataset/chute20/cam5.avi,7,35,2518.0,4543.0,0,NoFall,single,VALIDATION
1108,Multiple_Cameras_Fall/dataset/chute20/cam6.avi,7,35,2512.0,4537.0,0,NoFall,single,TEST
1109,Multiple_Cameras_Fall/dataset/chute20/cam7.avi,7,35,2513.0,4538.0,0,NoFall,single,VALIDATION
1110,Multiple_Cameras_Fall/dataset/chute20/cam8.avi,7,35,2508.0,4533.0,0,NoFall,single,TRAIN
1111,Multiple_Cameras_Fall/dataset/chute20/cam1.avi,7,35,4567.0,5625.0,1,Forward Fall,single,VALIDATION
1112,Multiple_Cameras_Fall/dataset/chute20/cam2.avi,7,35,4551.0,5609.0,1,Forward Fall,single,TEST
1113,Multiple_Cameras_Fall/dataset/chute20/cam3.avi,7,35,4545.0,5603.0,1,Forward Fall,single,TRAIN
1114,Multiple_Cameras_Fall/dataset/chute20/cam4.avi,7,35,4552.0,5610.0,1,Forward Fall,single,VALIDATION
1115,Multiple_Cameras_Fall/dataset/chute20/cam5.avi,7,35,4552.0,5610.0,1,Forward Fall,single,VALIDATION
1116,Multiple_Cameras_Fall/dataset/chute20/cam6.avi,7,35,4546.0,5604.0,1,Forward Fall,single,TEST
1117,Multiple_Cameras_Fall/dataset/chute20/cam7.avi,7,35,4547.0,5605.0,1,Forward Fall,single,TRAIN
1118,Multiple_Cameras_Fall/dataset/chute20/cam8.avi,7,35,4542.0,5600.0,1,Forward Fall,single,VALIDATION
1119,Multiple_Cameras_Fall/dataset/chute20/cam1.avi,7,35,5633.0,6692.0,0,NoFall,multiple,TRAIN
1120,Multiple_Cameras_Fall/dataset/chute20/cam2.avi,7,35,5617.0,6676.0,0,NoFall,multiple,TEST
1121,Multiple_Cameras_Fall/dataset/chute20/cam3.avi,7,35,5611.0,6670.0,0,NoFall,multiple,VALIDATION
1122,Multiple_Cameras_Fall/dataset/chute20/cam4.avi,7,35,5618.0,6677.0,0,NoFall,multiple,TRAIN
1123,Multiple_Cameras_Fall/dataset/chute20/cam5.avi,7,35,5618.0,6677.0,0,NoFall,multiple,TRAIN
1124,Multiple_Cameras_Fall/dataset/chute20/cam6.avi,7,35,5612.0,6671.0,0,NoFall,multiple,TEST
1125,Multiple_Cameras_Fall/dataset/chute20/cam7.avi,7,35,5613.0,6672.0,0,NoFall,multiple,TRAIN
1126,Multiple_Cameras_Fall/dataset/chute20/cam8.avi,7,35,5608.0,6667.0,0,NoFall,multiple,TRAIN
1127,Multiple_Cameras_Fall/dataset/chute21/cam1.avi,7,36,3420.0,4495.0,0,NoFall,single,TRAIN
1128,Multiple_Cameras_Fall/dataset/chute21/cam2.avi,7,36,3430.0,4505.0,0,NoFall,single,TEST
1129,Multiple_Cameras_Fall/dataset/chute21/cam3.avi,7,36,3422.0,4497.0,0,NoFall,single,TRAIN
1130,Multiple_Cameras_Fall/dataset/chute21/cam4.avi,7,36,3403.0,4478.0,0,NoFall,single,TRAIN
1131,Multiple_Cameras_Fall/dataset/chute21/cam5.avi,7,36,3408.0,4483.0,0,NoFall,single,TRAIN
1132,Multiple_Cameras_Fall/dataset/chute21/cam6.avi,7,36,3433.0,4508.0,0,NoFall,single,TEST
1133,Multiple_Cameras_Fall/dataset/chute21/cam7.avi,7,36,3432.0,4507.0,0,NoFall,single,TRAIN
1134,Multiple_Cameras_Fall/dataset/chute21/cam8.avi,7,36,3400.0,4475.0,0,NoFall,single,TRAIN
1135,Multiple_Cameras_Fall/dataset/chute21/cam1.avi,7,36,4503.0,5087.0,0,NoFall,single,TRAIN
1136,Multiple_Cameras_Fall/dataset/chute21/cam2.avi,7,36,4513.0,5097.0,0,NoFall,single,TEST
1137,Multiple_Cameras_Fall/dataset/chute21/cam3.avi,7,36,4505.0,5089.0,0,NoFall,single,TRAIN
1138,Multiple_Cameras_Fall/dataset/chute21/cam4.avi,7,36,4486.0,5070.0,0,NoFall,single,VALIDATION
1139,Multiple_Cameras_Fall/dataset/chute21/cam5.avi,7,36,4491.0,5075.0,0,NoFall,single,TRAIN
1140,Multiple_Cameras_Fall/dataset/chute21/cam6.avi,7,36,4516.0,5100.0,0,NoFall,single,TEST
1141,Multiple_Cameras_Fall/dataset/chute21/cam7.avi,7,36,4515.0,5099.0,0,NoFall,single,TRAIN
1142,Multiple_Cameras_Fall/dataset/chute21/cam8.avi,7,36,4483.0,5067.0,0,NoFall,single,TRAIN
1143,Multiple_Cameras_Fall/dataset/chute21/cam1.avi,7,36,5095.0,6637.0,0,NoFall,single,TRAIN
1144,Multiple_Cameras_Fall/dataset/chute21/cam2.avi,7,36,5105.0,6647.0,0,NoFall,single,TEST
1145,Multiple_Cameras_Fall/dataset/chute21/cam3.avi,7,36,5097.0,6639.0,0,NoFall,single,TRAIN
1146,Multiple_Cameras_Fall/dataset/chute21/cam4.avi,7,36,5078.0,6620.0,0,NoFall,single,TRAIN
1147,Multiple_Cameras_Fall/dataset/chute21/cam5.avi,7,36,5083.0,6625.0,0,NoFall,single,VALIDATION
1148,Multiple_Cameras_Fall/dataset/chute21/cam6.avi,7,36,5108.0,6650.0,0,NoFall,single,TEST
1149,Multiple_Cameras_Fall/dataset/chute21/cam7.avi,7,36,5107.0,6649.0,0,NoFall,single,VALIDATION
1150,Multiple_Cameras_Fall/dataset/chute21/cam8.avi,7,36,5075.0,6617.0,0,NoFall,single,VALIDATION
1151,Multiple_Cameras_Fall/dataset/chute21/cam1.avi,7,36,6645.0,7212.0,0,NoFall,single,TRAIN
1152,Multiple_Cameras_Fall/dataset/chute21/cam2.avi,7,36,6655.0,7222.0,0,NoFall,single,TEST
1153,Multiple_Cameras_Fall/dataset/chute21/cam3.avi,7,36,6647.0,7214.0,0,NoFall,single,TRAIN
1154,Multiple_Cameras_Fall/dataset/chute21/cam4.avi,7,36,6628.0,7195.0,0,NoFall,single,TRAIN
1155,Multiple_Cameras_Fall/dataset/chute21/cam5.avi,7,36,6633.0,7200.0,0,NoFall,single,TRAIN
1156,Multiple_Cameras_Fall/dataset/chute21/cam6.avi,7,36,6658.0,7225.0,0,NoFall,single,TEST
1157,Multiple_Cameras_Fall/dataset/chute21/cam7.avi,7,36,6657.0,7224.0,0,NoFall,single,TRAIN
1158,Multiple_Cameras_Fall/dataset/chute21/cam8.avi,7,36,6625.0,7192.0,0,NoFall,single,TRAIN
1159,Multiple_Cameras_Fall/dataset/chute21/cam1.avi,7,36,7220.0,7528.0,1,Forward Fall,single,TRAIN
1160,Multiple_Cameras_Fall/dataset/chute21/cam2.avi,7,36,7230.0,7538.0,1,Forward Fall,single,TEST
1161,Multiple_Cameras_Fall/dataset/chute21/cam3.avi,7,36,7222.0,7530.0,1,Forward Fall,single,TRAIN
1162,Multiple_Cameras_Fall/dataset/chute21/cam4.avi,7,36,7203.0,7511.0,1,Forward Fall,single,TRAIN
1163,Multiple_Cameras_Fall/dataset/chute21/cam5.avi,7,36,7208.0,7516.0,1,Forward Fall,single,TRAIN
1164,Multiple_Cameras_Fall/dataset/chute21/cam6.avi,7,36,7233.0,7541.0,1,Forward Fall,single,TEST
1165,Multiple_Cameras_Fall/dataset/chute21/cam7.avi,7,36,7232.0,7540.0,1,Forward Fall,single,TRAIN
1166,Multiple_Cameras_Fall/dataset/chute21/cam8.avi,7,36,7200.0,7508.0,1,Forward Fall,single,TRAIN
1167,Multiple_Cameras_Fall/dataset/chute21/cam1.avi,7,36,7537.0,8687.0,0,NoFall,multiple,VALIDATION
1168,Multiple_Cameras_Fall/dataset/chute21/cam2.avi,7,36,7547.0,8697.0,0,NoFall,multiple,TEST
1169,Multiple_Cameras_Fall/dataset/chute21/cam3.avi,7,36,7539.0,8689.0,0,NoFall,multiple,VALIDATION
1170,Multiple_Cameras_Fall/dataset/chute21/cam4.avi,7,36,7520.0,8670.0,0,NoFall,multiple,TRAIN
1171,Multiple_Cameras_Fall/dataset/chute21/cam5.avi,7,36,7525.0,8675.0,0,NoFall,multiple,TRAIN
1172,Multiple_Cameras_Fall/dataset/chute21/cam6.avi,7,36,7550.0,8700.0,0,NoFall,multiple,TEST
1173,Multiple_Cameras_Fall/dataset/chute21/cam7.avi,7,36,7549.0,8699.0,0,NoFall,multiple,VALIDATION
1174,Multiple_Cameras_Fall/dataset/chute21/cam8.avi,7,36,7517.0,8667.0,0,NoFall,multiple,TRAIN
1175,Multiple_Cameras_Fall/dataset/chute22/cam1.avi,7,37,2642.0,4883.0,0,NoFall,single,TRAIN
1176,Multiple_Cameras_Fall/dataset/chute22/cam2.avi,7,37,2688.0,4929.0,0,NoFall,single,TEST
1177,Multiple_Cameras_Fall/dataset/chute22/cam3.avi,7,37,2693.0,4934.0,0,NoFall,single,TRAIN
1178,Multiple_Cameras_Fall/dataset/chute22/cam4.avi,7,37,2683.0,4924.0,0,NoFall,single,TRAIN
1179,Multiple_Cameras_Fall/dataset/chute22/cam5.avi,7,37,2695.0,4936.0,0,NoFall,single,TRAIN
1180,Multiple_Cameras_Fall/dataset/chute22/cam6.avi,7,37,2688.0,4929.0,0,NoFall,single,TEST
1181,Multiple_Cameras_Fall/dataset/chute22/cam7.avi,7,37,2689.0,4930.0,0,NoFall,single,TRAIN
1182,Multiple_Cameras_Fall/dataset/chute22/cam8.avi,7,37,2676.0,4917.0,0,NoFall,single,TRAIN
1183,Multiple_Cameras_Fall/dataset/chute22/cam1.avi,7,37,4892.0,5708.0,0,NoFall,single,VALIDATION
1184,Multiple_Cameras_Fall/dataset/chute22/cam2.avi,7,37,4938.0,5754.0,0,NoFall,single,TEST
1185,Multiple_Cameras_Fall/dataset/chute22/cam3.avi,7,37,4943.0,5759.0,0,NoFall,single,TRAIN
1186,Multiple_Cameras_Fall/dataset/chute22/cam4.avi,7,37,4933.0,5749.0,0,NoFall,single,VALIDATION
1187,Multiple_Cameras_Fall/dataset/chute22/cam5.avi,7,37,4945.0,5761.0,0,NoFall,single,TRAIN
1188,Multiple_Cameras_Fall/dataset/chute22/cam6.avi,7,37,4938.0,5754.0,0,NoFall,single,TEST
1189,Multiple_Cameras_Fall/dataset/chute22/cam7.avi,7,37,4939.0,5755.0,0,NoFall,single,TRAIN
1190,Multiple_Cameras_Fall/dataset/chute22/cam8.avi,7,37,4926.0,5742.0,0,NoFall,single,TRAIN
1191,Multiple_Cameras_Fall/dataset/chute22/cam1.avi,7,37,5717.0,6142.0,0,NoFall,single,TRAIN
1192,Multiple_Cameras_Fall/dataset/chute22/cam2.avi,7,37,5763.0,6188.0,0,NoFall,single,TEST
1193,Multiple_Cameras_Fall/dataset/chute22/cam3.avi,7,37,5768.0,6193.0,0,NoFall,single,TRAIN
1194,Multiple_Cameras_Fall/dataset/chute22/cam4.avi,7,37,5758.0,6183.0,0,NoFall,single,VALIDATION
1195,Multiple_Cameras_Fall/dataset/chute22/cam5.avi,7,37,5770.0,6195.0,0,NoFall,single,TRAIN
1196,Multiple_Cameras_Fall/dataset/chute22/cam6.avi,7,37,5763.0,6188.0,0,NoFall,single,TEST
1197,Multiple_Cameras_Fall/dataset/chute22/cam7.avi,7,37,5764.0,6189.0,0,NoFall,single,TRAIN
1198,Multiple_Cameras_Fall/dataset/chute22/cam8.avi,7,37,5751.0,6176.0,0,NoFall,single,VALIDATION
1199,Multiple_Cameras_Fall/dataset/chute22/cam1.avi,7,37,6150.0,6383.0,0,NoFall,single,TRAIN
1200,Multiple_Cameras_Fall/dataset/chute22/cam2.avi,7,37,6196.0,6429.0,0,NoFall,single,TEST
1201,Multiple_Cameras_Fall/dataset/chute22/cam3.avi,7,37,6201.0,6434.0,0,NoFall,single,TRAIN
1202,Multiple_Cameras_Fall/dataset/chute22/cam4.avi,7,37,6191.0,6424.0,0,NoFall,single,TRAIN
1203,Multiple_Cameras_Fall/dataset/chute22/cam5.avi,7,37,6203.0,6436.0,0,NoFall,single,VALIDATION
1204,Multiple_Cameras_Fall/dataset/chute22/cam6.avi,7,37,6196.0,6429.0,0,NoFall,single,TEST
1205,Multiple_Cameras_Fall/dataset/chute22/cam7.avi,7,37,6197.0,6430.0,0,NoFall,single,TRAIN
1206,Multiple_Cameras_Fall/dataset/chute22/cam8.avi,7,37,6184.0,6417.0,0,NoFall,single,VALIDATION
1207,Multiple_Cameras_Fall/dataset/chute22/cam1.avi,7,37,6392.0,6733.0,2,Backward Fall,single,TRAIN
1208,Multiple_Cameras_Fall/dataset/chute22/cam2.avi,7,37,6438.0,6779.0,2,Backward Fall,single,TEST
1209,Multiple_Cameras_Fall/dataset/chute22/cam3.avi,7,37,6443.0,6784.0,2,Backward Fall,single,TRAIN
1210,Multiple_Cameras_Fall/dataset/chute22/cam4.avi,7,37,6433.0,6774.0,2,Backward Fall,single,TRAIN
1211,Multiple_Cameras_Fall/dataset/chute22/cam5.avi,7,37,6445.0,6786.0,2,Backward Fall,single,TRAIN
1212,Multiple_Cameras_Fall/dataset/chute22/cam6.avi,7,37,6438.0,6779.0,2,Backward Fall,single,TEST
1213,Multiple_Cameras_Fall/dataset/chute22/cam7.avi,7,37,6439.0,6780.0,2,Backward Fall,single,TRAIN
1214,Multiple_Cameras_Fall/dataset/chute22/cam8.avi,7,37,6426.0,6767.0,2,Backward Fall,single,TRAIN
1215,Multiple_Cameras_Fall/dataset/chute22/cam1.avi,7,37,6742.0,7750.0,0,NoFall,multiple,TRAIN
1216,Multiple_Cameras_Fall/dataset/chute22/cam2.avi,7,37,6788.0,7796.0,0,NoFall,multiple,TEST
1217,Multiple_Cameras_Fall/dataset/chute22/cam3.avi,7,37,6793.0,7801.0,0,NoFall,multiple,TRAIN
1218,Multiple_Cameras_Fall/dataset/chute22/cam4.avi,7,37,6783.0,7791.0,0,NoFall,multiple,VALIDATION
1219,Multiple_Cameras_Fall/dataset/chute22/cam5.avi,7,37,6795.0,7803.0,0,NoFall,multiple,TRAIN
1220,Multiple_Cameras_Fall/dataset/chute22/cam6.avi,7,37,6788.0,7796.0,0,NoFall,multiple,TEST
1221,Multiple_Cameras_Fall/dataset/chute22/cam7.avi,7,37,6789.0,7797.0,0,NoFall,multiple,TRAIN
1222,Multiple_Cameras_Fall/dataset/chute22/cam8.avi,7,37,6776.0,7784.0,0,NoFall,multiple,TRAIN
1223,Multiple_Cameras_Fall/dataset/chute23/cam1.avi,7,38,3306.0,5548.0,0,NoFall,single,TRAIN
1224,Multiple_Cameras_Fall/dataset/chute23/cam2.avi,7,38,3327.0,5569.0,0,NoFall,single,TEST
1225,Multiple_Cameras_Fall/dataset/chute23/cam3.avi,7,38,3327.0,5569.0,0,NoFall,single,TRAIN
1226,Multiple_Cameras_Fall/dataset/chute23/cam4.avi,7,38,3320.0,5562.0,0,NoFall,single,VALIDATION
1227,Multiple_Cameras_Fall/dataset/chute23/cam5.avi,7,38,3329.0,5571.0,0,NoFall,single,VALIDATION
1228,Multiple_Cameras_Fall/dataset/chute23/cam6.avi,7,38,3335.0,5577.0,0,NoFall,single,TEST
1229,Multiple_Cameras_Fall/dataset/chute23/cam7.avi,7,38,3325.0,5567.0,0,NoFall,single,TRAIN
1230,Multiple_Cameras_Fall/dataset/chute23/cam8.avi,7,38,3275.0,5517.0,0,NoFall,single,VALIDATION
1231,Multiple_Cameras_Fall/dataset/chute23/cam1.avi,7,38,5556.0,5764.0,0,NoFall,single,TRAIN
1232,Multiple_Cameras_Fall/dataset/chute23/cam2.avi,7,38,5577.0,5785.0,0,NoFall,single,TEST
1233,Multiple_Cameras_Fall/dataset/chute23/cam3.avi,7,38,5577.0,5785.0,0,NoFall,single,TRAIN
1234,Multiple_Cameras_Fall/dataset/chute23/cam4.avi,7,38,5570.0,5778.0,0,NoFall,single,TRAIN
1235,Multiple_Cameras_Fall/dataset/chute23/cam5.avi,7,38,5579.0,5787.0,0,NoFall,single,TRAIN
1236,Multiple_Cameras_Fall/dataset/chute23/cam6.avi,7,38,5585.0,5793.0,0,NoFall,single,TEST
1237,Multiple_Cameras_Fall/dataset/chute23/cam7.avi,7,38,5575.0,5783.0,0,NoFall,single,TRAIN
1238,Multiple_Cameras_Fall/dataset/chute23/cam8.avi,7,38,5525.0,5733.0,0,NoFall,single,TRAIN
1239,Multiple_Cameras_Fall/dataset/chute23/cam1.avi,7,38,5773.0,5948.0,0,NoFall,single,VALIDATION
1240,Multiple_Cameras_Fall/dataset/chute23/cam2.avi,7,38,5794.0,5969.0,0,NoFall,single,TEST
1241,Multiple_Cameras_Fall/dataset/chute23/cam3.avi,7,38,5794.0,5969.0,0,NoFall,single,TRAIN
1242,Multiple_Cameras_Fall/dataset/chute23/cam4.avi,7,38,5787.0,5962.0,0,NoFall,single,TRAIN
1243,Multiple_Cameras_Fall/dataset/chute23/cam5.avi,7,38,5796.0,5971.0,0,NoFall,single,TRAIN
1244,Multiple_Cameras_Fall/dataset/chute23/cam6.avi,7,38,5802.0,5977.0,0,NoFall,single,TEST
1245,Multiple_Cameras_Fall/dataset/chute23/cam7.avi,7,38,5792.0,5967.0,0,NoFall,single,TRAIN
1246,Multiple_Cameras_Fall/dataset/chute23/cam8.avi,7,38,5742.0,5917.0,0,NoFall,single,VALIDATION
1247,Multiple_Cameras_Fall/dataset/chute23/cam1.avi,7,38,5956.0,6231.0,0,NoFall,single,TRAIN
1248,Multiple_Cameras_Fall/dataset/chute23/cam2.avi,7,38,5977.0,6252.0,0,NoFall,single,TEST
1249,Multiple_Cameras_Fall/dataset/chute23/cam3.avi,7,38,5977.0,6252.0,0,NoFall,single,TRAIN
1250,Multiple_Cameras_Fall/dataset/chute23/cam4.avi,7,38,5970.0,6245.0,0,NoFall,single,TRAIN
1251,Multiple_Cameras_Fall/dataset/chute23/cam5.avi,7,38,5979.0,6254.0,0,NoFall,single,TRAIN
1252,Multiple_Cameras_Fall/dataset/chute23/cam6.avi,7,38,5985.0,6260.0,0,NoFall,single,TEST
1253,Multiple_Cameras_Fall/dataset/chute23/cam7.avi,7,38,5975.0,6250.0,0,NoFall,single,TRAIN
1254,Multiple_Cameras_Fall/dataset/chute23/cam8.avi,7,38,5925.0,6200.0,0,NoFall,single,TRAIN
1255,Multiple_Cameras_Fall/dataset/chute23/cam1.avi,7,38,6239.0,12689.0,0,NoFall,single,TRAIN
1256,Multiple_Cameras_Fall/dataset/chute23/cam2.avi,7,38,6260.0,12710.0,0,NoFall,single,TEST
1257,Multiple_Cameras_Fall/dataset/chute23/cam3.avi,7,38,6260.0,12710.0,0,NoFall,single,VALIDATION
1258,Multiple_Cameras_Fall/dataset/chute23/cam4.avi,7,38,6253.0,12703.0,0,NoFall,single,TRAIN
1259,Multiple_Cameras_Fall/dataset/chute23/cam5.avi,7,38,6262.0,12712.0,0,NoFall,single,VALIDATION
1260,Multiple_Cameras_Fall/dataset/chute23/cam6.avi,7,38,6268.0,12718.0,0,NoFall,single,TEST
1261,Multiple_Cameras_Fall/dataset/chute23/cam7.avi,7,38,6258.0,12708.0,0,NoFall,single,TRAIN
1262,Multiple_Cameras_Fall/dataset/chute23/cam8.avi,7,38,6208.0,12658.0,0,NoFall,single,VALIDATION
1263,Multiple_Cameras_Fall/dataset/chute23/cam1.avi,7,38,12698.0,13323.0,1,Forward Fall,single,TRAIN
1264,Multiple_Cameras_Fall/dataset/chute23/cam2.avi,7,38,12719.0,13344.0,1,Forward Fall,single,TEST
1265,Multiple_Cameras_Fall/dataset/chute23/cam3.avi,7,38,12719.0,13344.0,1,Forward Fall,single,TRAIN
1266,Multiple_Cameras_Fall/dataset/chute23/cam4.avi,7,38,12712.0,13337.0,1,Forward Fall,single,TRAIN
1267,Multiple_Cameras_Fall/dataset/chute23/cam5.avi,7,38,12721.0,13346.0,1,Forward Fall,single,TRAIN
1268,Multiple_Cameras_Fall/dataset/chute23/cam6.avi,7,38,12727.0,13352.0,1,Forward Fall,single,TEST
1269,Multiple_Cameras_Fall/dataset/chute23/cam7.avi,7,38,12717.0,13342.0,1,Forward Fall,single,TRAIN
1270,Multiple_Cameras_Fall/dataset/chute23/cam8.avi,7,38,12667.0,13292.0,1,Forward Fall,single,TRAIN
1271,Multiple_Cameras_Fall/dataset/chute23/cam1.avi,7,38,13331.0,13873.0,0,NoFall,single,TRAIN
1272,Multiple_Cameras_Fall/dataset/chute23/cam2.avi,7,38,13352.0,13894.0,0,NoFall,single,TEST
1273,Multiple_Cameras_Fall/dataset/chute23/cam3.avi,7,38,13352.0,13894.0,0,NoFall,single,VALIDATION
1274,Multiple_Cameras_Fall/dataset/chute23/cam4.avi,7,38,13345.0,13887.0,0,NoFall,single,TRAIN
1275,Multiple_Cameras_Fall/dataset/chute23/cam5.avi,7,38,13354.0,13896.0,0,NoFall,single,TRAIN
1276,Multiple_Cameras_Fall/dataset/chute23/cam6.avi,7,38,13360.0,13902.0,0,NoFall,single,TEST
1277,Multiple_Cameras_Fall/dataset/chute23/cam7.avi,7,38,13350.0,13892.0,0,NoFall,single,TRAIN
1278,Multiple_Cameras_Fall/dataset/chute23/cam8.avi,7,38,13300.0,13842.0,0,NoFall,single,TRAIN
1279,Multiple_Cameras_Fall/dataset/chute23/cam1.avi,7,38,13881.0,14448.0,0,NoFall,single,TRAIN
1280,Multiple_Cameras_Fall/dataset/chute23/cam2.avi,7,38,13902.0,14469.0,0,NoFall,single,TEST
1281,Multiple_Cameras_Fall/dataset/chute23/cam3.avi,7,38,13902.0,14469.0,0,NoFall,single,TRAIN
1282,Multiple_Cameras_Fall/dataset/chute23/cam4.avi,7,38,13895.0,14462.0,0,NoFall,single,TRAIN
1283,Multiple_Cameras_Fall/dataset/chute23/cam5.avi,7,38,13904.0,14471.0,0,NoFall,single,TRAIN
1284,Multiple_Cameras_Fall/dataset/chute23/cam6.avi,7,38,13910.0,14477.0,0,NoFall,single,TEST
1285,Multiple_Cameras_Fall/dataset/chute23/cam7.avi,7,38,13900.0,14467.0,0,NoFall,single,VALIDATION
1286,Multiple_Cameras_Fall/dataset/chute23/cam8.avi,7,38,13850.0,14417.0,0,NoFall,single,TRAIN
1287,Multiple_Cameras_Fall/dataset/chute23/cam1.avi,7,38,14456.0,14773.0,0,NoFall,single,TRAIN
1288,Multiple_Cameras_Fall/dataset/chute23/cam2.avi,7,38,14477.0,14794.0,0,NoFall,single,TEST
1289,Multiple_Cameras_Fall/dataset/chute23/cam3.avi,7,38,14477.0,14794.0,0,NoFall,single,TRAIN
1290,Multiple_Cameras_Fall/dataset/chute23/cam4.avi,7,38,14470.0,14787.0,0,NoFall,single,TRAIN
1291,Multiple_Cameras_Fall/dataset/chute23/cam5.avi,7,38,14479.0,14796.0,0,NoFall,single,TRAIN
1292,Multiple_Cameras_Fall/dataset/chute23/cam6.avi,7,38,14485.0,14802.0,0,NoFall,single,TEST
1293,Multiple_Cameras_Fall/dataset/chute23/cam7.avi,7,38,14475.0,14792.0,0,NoFall,single,TRAIN
1294,Multiple_Cameras_Fall/dataset/chute23/cam8.avi,7,38,14425.0,14742.0,0,NoFall,single,TRAIN
1295,Multiple_Cameras_Fall/dataset/chute23/cam1.avi,7,38,14781.0,15356.0,0,NoFall,single,VALIDATION
1296,Multiple_Cameras_Fall/dataset/chute23/cam2.avi,7,38,14802.0,15377.0,0,NoFall,single,TEST
1297,Multiple_Cameras_Fall/dataset/chute23/cam3.avi,7,38,14802.0,15377.0,0,NoFall,single,TRAIN
1298,Multiple_Cameras_Fall/dataset/chute23/cam4.avi,7,38,14795.0,15370.0,0,NoFall,single,TRAIN
1299,Multiple_Cameras_Fall/dataset/chute23/cam5.avi,7,38,14804.0,15379.0,0,NoFall,single,TRAIN
1300,Multiple_Cameras_Fall/dataset/chute23/cam6.avi,7,38,14810.0,15385.0,0,NoFall,single,TEST
1301,Multiple_Cameras_Fall/dataset/chute23/cam7.avi,7,38,14800.0,15375.0,0,NoFall,single,TRAIN
1302,Multiple_Cameras_Fall/dataset/chute23/cam8.avi,7,38,14750.0,15325.0,0,NoFall,single,TRAIN
1303,Multiple_Cameras_Fall/dataset/chute23/cam1.avi,7,38,15364.0,15748.0,0,NoFall,single,TRAIN
1304,Multiple_Cameras_Fall/dataset/chute23/cam2.avi,7,38,15385.0,15769.0,0,NoFall,single,TEST
1305,Multiple_Cameras_Fall/dataset/chute23/cam3.avi,7,38,15385.0,15769.0,0,NoFall,single,TRAIN
1306,Multiple_Cameras_Fall/dataset/chute23/cam4.avi,7,38,15378.0,15762.0,0,NoFall,single,TRAIN
1307,Multiple_Cameras_Fall/dataset/chute23/cam5.avi,7,38,15387.0,15771.0,0,NoFall,single,TRAIN
1308,Multiple_Cameras_Fall/dataset/chute23/cam6.avi,7,38,15393.0,15777.0,0,NoFall,single,TEST
1309,Multiple_Cameras_Fall/dataset/chute23/cam7.avi,7,38,15383.0,15767.0,0,NoFall,single,TRAIN
1310,Multiple_Cameras_Fall/dataset/chute23/cam8.avi,7,38,15333.0,15717.0,0,NoFall,single,TRAIN
1311,Multiple_Cameras_Fall/dataset/chute23/cam1.avi,7,38,15756.0,22073.0,0,NoFall,single,VALIDATION
1312,Multiple_Cameras_Fall/dataset/chute23/cam2.avi,7,38,15777.0,22094.0,0,NoFall,single,TEST
1313,Multiple_Cameras_Fall/dataset/chute23/cam3.avi,7,38,15777.0,22094.0,0,NoFall,single,VALIDATION
1314,Multiple_Cameras_Fall/dataset/chute23/cam4.avi,7,38,15770.0,22087.0,0,NoFall,single,TRAIN
1315,Multiple_Cameras_Fall/dataset/chute23/cam5.avi,7,38,15779.0,22096.0,0,NoFall,single,TRAIN
1316,Multiple_Cameras_Fall/dataset/chute23/cam6.avi,7,38,15785.0,22102.0,0,NoFall,single,TEST
1317,Multiple_Cameras_Fall/dataset/chute23/cam7.avi,7,38,15775.0,22092.0,0,NoFall,single,VALIDATION
1318,Multiple_Cameras_Fall/dataset/chute23/cam8.avi,7,38,15725.0,22042.0,0,NoFall,single,VALIDATION
1319,Multiple_Cameras_Fall/dataset/chute23/cam1.avi,7,38,22081.0,22514.0,0,NoFall,single,TRAIN
1320,Multiple_Cameras_Fall/dataset/chute23/cam2.avi,7,38,22102.0,22535.0,0,NoFall,single,TEST
1321,Multiple_Cameras_Fall/dataset/chute23/cam3.avi,7,38,22102.0,22535.0,0,NoFall,single,TRAIN
1322,Multiple_Cameras_Fall/dataset/chute23/cam4.avi,7,38,22095.0,22528.0,0,NoFall,single,TRAIN
1323,Multiple_Cameras_Fall/dataset/chute23/cam5.avi,7,38,22104.0,22537.0,0,NoFall,single,TRAIN
1324,Multiple_Cameras_Fall/dataset/chute23/cam6.avi,7,38,22110.0,22543.0,0,NoFall,single,TEST
1325,Multiple_Cameras_Fall/dataset/chute23/cam7.avi,7,38,22100.0,22533.0,0,NoFall,single,TRAIN
1326,Multiple_Cameras_Fall/dataset/chute23/cam8.avi,7,38,22050.0,22483.0,0,NoFall,single,VALIDATION
